"icd_code","icd_name","yll_cause","yll_cause_name","cause_outline","GUC","male","female","yll_amin","yll_amax"
"64821","Anemia of mother, delivered, with or without mention of antepartum condition","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64822","Anemia of mother, delivered, with mention of postpartum complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64823","Anemia of mother, antepartum condition or complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64824","Anemia of mother, postpartum condition or complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"6483","Drug dependence complicating pregnancy childbirth or the puerperium","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64830","Drug dependence of mother, unspecified as to episode of care or not applicable","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64831","Drug dependence of mother, delivered, with or without mention of antepartum condition","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64832","Drug dependence of mother, delivered, with mention of postpartum complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64833","Drug dependence of mother, antepartum condition or complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64834","Drug dependence of mother, postpartum condition or complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"6484","Mental disorders complicating pregnancy childbirth or the puerperium","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64840","Mental disorders of mother, unspecified as to episode of care or not applicable","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64841","Mental disorders of mother, delivered, with or without mention of antepartum condition","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64842","Mental disorders of mother, delivered, with mention of postpartum complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64843","Mental disorders of mother, antepartum condition or complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64844","Mental disorders of mother, postpartum condition or complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"6485","Congenital cardiovascular disorders complicating pregnancy childbirth or the puerperium","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64850","Congenital cardiovascular disorders of mother, unspecified as to episode of care or not applicable","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64851","Congenital cardiovascular disorders of mother, delivered, with or without mention of antepartum condition","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64852","Congenital cardiovascular disorders of mother, delivered, with mention of postpartum complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64853","Congenital cardiovascular disorders of mother, antepartum condition or complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64854","Congenital cardiovascular disorders of mother, postpartum condition or complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"6486","Other cardiovascular diseases complicating pregnancy childbirth or the puerperium","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64860","Other cardiovascular diseases of mother , unspecified as to episode of care or not applicable","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64861","Other cardiovascular diseases of mother, delivered, with or without mention of antepartum condition","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64862","Other cardiovascular diseases of mother, delivered, with mention of postpartum complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64863","Other cardiovascular diseases of mother, antepartum condition or complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64864","Other cardiovascular diseases of mother, postpartum condition or complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"6487","Bone and joint disorders of back pelvis and lower limbs of mother complicating pregnancy childbirth or the puerperium","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64870","Bone and joint disorders of back, pelvis, and lower limbs of mother, unspecified as to episode of care or not applicable","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64871","Bone and joint disorders of back, pelvis, and lower limbs of mother, delivered, with or without mention of antepartum condition","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64872","Bone and joint disorders of back, pelvis, and lower limbs of mother, delivered, with mention of postpartum complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64873","Bone and joint disorders of back, pelvis, and lower limbs of mother, antepartum condition or complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64874","Bone and joint disorders of back, pelvis, and lower limbs of mother, postpartum condition or complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"6488","Abnormal glucose tolerance of mother complicating pregnancy childbirth or the puerperium","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64880","Abnormal glucose tolerance of mother, unspecified as to episode of care or not applicable","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64881","Abnormal glucose tolerance of mother, delivered, with or without mention of antepartum condition","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64882","Abnormal glucose tolerance of mother, delivered, with mention of postpartum complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64883","Abnormal glucose tolerance of mother, antepartum condition or complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64884","Abnormal glucose tolerance of mother, postpartum condition or complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"6489","Other current conditions complicating pregnancy childbirth or the puerperium","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64890","Other current conditions classifiable elsewhere of mother, unspecified as to episode of care or not applicable","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64891","Other current conditions classifiable elsewhere of mother, delivered, with or without mention of antepartum condition","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64892","Other current conditions classifiable elsewhere of mother, delivered, with mention of postpartum complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64893","Other current conditions classifiable elsewhere of mother, antepartum condition or complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64894","Other current conditions classifiable elsewhere of mother, postpartum condition or complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"649","Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium ","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"6490","Tobacco use disorder complicating pregnancy, childbirth, or the puerperium","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64900","Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium unspecified as to episode of care or not applicable","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64901","Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium delivered, with or without mention of antepartum condition","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64902","Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium delivered, with mention of postpartum complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64903","Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium antepartum condition or complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64904","Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium postpartum condition or complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"6491","Obesity complicating pregnancy, childbirth, or the puerperium","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64910","Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium unspecified as to episode of care or not applicable","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64911","Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium delivered, with or without mention of antepartum condition","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64912","Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium delivered, with mention of postpartum complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
"64913","Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium antepartum condition or complication","maternal_indirect","Indirect maternal deaths","A.06.01.07","A.06.01","0","1",10,54
