icd_code,icd_name,pathogen_a_cause_code,pathogen_a_cause_name,nonfatal_a_cause_name,nonfatal_cause_name,cause_outline
71151,Arthropathy associated with infections shoulder region,msk_pyoarthritis_path_unsp$,pyogenic arthritis due to not mentioned pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71152,Arthropathy associated with infections upper arm,msk_pyoarthritis_path_unsp$,pyogenic arthritis due to not mentioned pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71153,Arthropathy associated with infections forearm,msk_pyoarthritis_path_unsp$,pyogenic arthritis due to not mentioned pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71154,Arthropathy associated with infections hand,msk_pyoarthritis_path_unsp$,pyogenic arthritis due to not mentioned pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71155,Arthropathy associated with infections pelvic region and thigh,msk_pyoarthritis_path_unsp$,pyogenic arthritis due to not mentioned pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71156,Arthropathy associated with infections lower leg,msk_pyoarthritis_path_unsp$,pyogenic arthritis due to not mentioned pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71157,Arthropathy associated with infections ankle and foot,msk_pyoarthritis_path_unsp$,pyogenic arthritis due to not mentioned pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71158,Arthropathy associated with infections other specified sites,msk_pyoarthritis_path_unsp$,pyogenic arthritis due to not mentioned pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71159,Arthropathy associated with infections multiple sites,msk_pyoarthritis_path_unsp$,pyogenic arthritis due to not mentioned pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
7116,Arthropathy associated with mycoses,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71160,Arthropathy associated with infections site unspecified,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71161,Arthropathy associated with infections shoulder region,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71162,Arthropathy associated with infections upper arm,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71163,Arthropathy associated with infections forearm,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71164,Arthropathy associated with infections hand,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71165,Arthropathy associated with infections pelvic region and thigh,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71166,Arthropathy associated with infections lower leg,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71167,Arthropathy associated with infections ankle and foot,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71168,Arthropathy associated with infections other specified sites,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71169,Arthropathy associated with infections involving multiple sites,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
7117,Arthropathy associated with helminthiasis,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71170,Arthropathy associated with infections site unspecified,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71171,Arthropathy associated with infections shoulder region,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71172,Arthropathy associated with infections upper arm,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71173,Arthropathy associated with infections forearm,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71174,Arthropathy associated with infections hand,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71175,Arthropathy associated with infections pelvic region and thigh,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71176,Arthropathy associated with infections lower leg,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71177,Arthropathy associated with infections ankle and foot,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71178,Arthropathy associated with infections other specified sites,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71179,Arthropathy associated with infections multiple sites,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
7118,Arthropathy associated with other infectious and parasitic diseases,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71180,Arthropathy associated with infections site unspecified,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71181,Arthropathy associated with infections shoulder region,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71182,Arthropathy associated with infections upper arm,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71183,Arthropathy associated with infections forearm,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71184,Arthropathy associated with infections hand,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71185,Arthropathy associated with infections pelvic region and thigh,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71186,Arthropathy associated with infections lower leg,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71187,Arthropathy associated with infections ankle and foot,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71188,Arthropathy associated with infections other specified sites,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71189,Arthropathy associated with infections multiple sites,msk_pyoarthritis_path_unsp_parasit$,pyogenic arthritis due to not mentioned parasitic  pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
7119,Unspecified infective arthritis,msk_pyoarthritis_path_unsp$,pyogenic arthritis due to not mentioned pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71190,Arthropathy associated with infections site unspecified,msk_pyoarthritis_path_unsp$,pyogenic arthritis due to not mentioned pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71191,Arthropathy associated with infections shoulder region,msk_pyoarthritis_path_unsp$,pyogenic arthritis due to not mentioned pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71192,Arthropathy associated with infections upper arm,msk_pyoarthritis_path_unsp$,pyogenic arthritis due to not mentioned pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71193,Arthropathy associated with infections forearm,msk_pyoarthritis_path_unsp$,pyogenic arthritis due to not mentioned pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71194,Arthropathy associated with infections hand,msk_pyoarthritis_path_unsp$,pyogenic arthritis due to not mentioned pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71195,Arthropathy associated with infections pelvic region and thigh,msk_pyoarthritis_path_unsp$,pyogenic arthritis due to not mentioned pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71196,Arthropathy associated with infections lower leg,msk_pyoarthritis_path_unsp$,pyogenic arthritis due to not mentioned pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71197,Arthropathy associated with infections ankle and foot,msk_pyoarthritis_path_unsp$,pyogenic arthritis due to not mentioned pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71198,Arthropathy associated with infections other specified sites,msk_pyoarthritis_path_unsp$,pyogenic arthritis due to not mentioned pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
71199,Arthropathy associated with infections multiple sites,msk_pyoarthritis_path_unsp$,pyogenic arthritis due to not mentioned pathogen,msk_pyoarthritis,"MSK, arthritis, infectious",B.11.06.02
712,Crystal arthropathies,msk_other_no pathogen#,other musculoskeletal disorders  (without direct biological pathogen),msk_other,"MSK, crystals",B.11.06
7120,Gouty arthritis,msk_gout_no pathogen#,gout  (without direct biological pathogen),msk_gout,"MSK, gout, other and unspecified",B.11.05
71200,site unspecified,msk_gout_no pathogen#,gout  (without direct biological pathogen),msk_gout,"MSK, gout, other and unspecified",B.11.05
71201,shoulder region,msk_gout_no pathogen#,gout  (without direct biological pathogen),msk_gout,"MSK, gout, other and unspecified",B.11.05
71202,upper arm,msk_gout_no pathogen#,gout  (without direct biological pathogen),msk_gout,"MSK, gout, other and unspecified",B.11.05
71203,forearm,msk_gout_no pathogen#,gout  (without direct biological pathogen),msk_gout,"MSK, gout, other and unspecified",B.11.05
71204,hand,msk_gout_no pathogen#,gout  (without direct biological pathogen),msk_gout,"MSK, gout, other and unspecified",B.11.05
71205,pelvic region and thigh,msk_gout_no pathogen#,gout  (without direct biological pathogen),msk_gout,"MSK, gout, other and unspecified",B.11.05
71206,lower leg,msk_gout_no pathogen#,gout  (without direct biological pathogen),msk_gout,"MSK, gout, other and unspecified",B.11.05
71207,ankle and foot,msk_gout_no pathogen#,gout  (without direct biological pathogen),msk_gout,"MSK, gout, other and unspecified",B.11.05
71208,other specified sites,msk_gout_no pathogen#,gout  (without direct biological pathogen),msk_gout,"MSK, gout, other and unspecified",B.11.05
71209,multiple sites,msk_gout_no pathogen#,gout  (without direct biological pathogen),msk_gout,"MSK, gout, other and unspecified",B.11.05
7121,Chondrocalcinosis due to dicalcium phosphate crystals,msk_other_no pathogen#,other musculoskeletal disorders  (without direct biological pathogen),msk_other,"MSK, crystals",B.11.06
71210,"Chondrocalcinosis, due to dicalcium phosphate crystals, site unspecified",msk_other_no pathogen#,other musculoskeletal disorders  (without direct biological pathogen),msk_other,"MSK, crystals",B.11.06
71211,"Chondrocalcinosis, due to dicalcium phosphate crystals, shoulder region",msk_other_no pathogen#,other musculoskeletal disorders  (without direct biological pathogen),msk_other,"MSK, crystals",B.11.06
71212,"Chondrocalcinosis, due to dicalcium phosphate crystals, upper arm",msk_other_no pathogen#,other musculoskeletal disorders  (without direct biological pathogen),msk_other,"MSK, crystals",B.11.06
71213,"Chondrocalcinosis, due to dicalcium phosphate crystals, forearm",msk_other_no pathogen#,other musculoskeletal disorders  (without direct biological pathogen),msk_other,"MSK, crystals",B.11.06
71214,"Chondrocalcinosis, due to dicalcium phosphate crystals, hand",msk_other_no pathogen#,other musculoskeletal disorders  (without direct biological pathogen),msk_other,"MSK, crystals",B.11.06
71215,"Chondrocalcinosis, due to dicalcium phosphate crystals, pelvic region and thigh",msk_other_no pathogen#,other musculoskeletal disorders  (without direct biological pathogen),msk_other,"MSK, crystals",B.11.06
71216,"Chondrocalcinosis, due to dicalcium phosphate crystals, lower leg",msk_other_no pathogen#,other musculoskeletal disorders  (without direct biological pathogen),msk_other,"MSK, crystals",B.11.06
71217,"Chondrocalcinosis, due to dicalcium phosphate crystals, ankle and foot",msk_other_no pathogen#,other musculoskeletal disorders  (without direct biological pathogen),msk_other,"MSK, crystals",B.11.06
71218,"Chondrocalcinosis, due to dicalcium phosphate crystals, other specified sites",msk_other_no pathogen#,other musculoskeletal disorders  (without direct biological pathogen),msk_other,"MSK, crystals",B.11.06
